순위,선수명,팀명,ERA,G,W,L,SV,HLD,WPCT,IP,H,HR,BB,HBP,SO,R,ER,WHIP,CG,SHO,QS,BSV,TBF,NP,AVG,2B,3B,SAC,SF,IBB,WP,BK,연도,현재연봉,WAR_x,예측연봉,tier,mean_ERA,park_factor,Adj_ERA,연차,QS_G,SO_G,K_BB,cFIP,pFIP,WAR_won,RA_9,salary_cluster,current_cluster,exp_QS,K%,BB%,SO/9,HR/9,NP/IP,K-BB,QS-expQS
3,구승민,롯데,2.9,73,2,4,0,26,0.333,62.0,46.0,3,35,1,77,20,20,1.31,0,0,0,1,263,1069,0.205,8,1,3,0,4,7,0,2022,18100.0,1.89,24860.0,1.0,4.14504412393272,1034,147.7922629016011,10,0.0,1.0547945205479452,2.2,3.784,3.671096774193548,1.0441988950276242,2.903225806451613,2,2,0.0,29.277566539923956,13.307984790874524,11.17741935483871,0.43548387096774194,17.241935483870968,15.969581749049432,0.0
4,반즈,롯데,3.62,31,12,12,0,0,0.5,186.0,0.3,176,47,18,160,87,75,1.2,0,0,18,0,788,2945,0.249,27,5,9,6,1,7,0,2022,46000.0,5.7,85000.0,0.0,4.14504412393272,1034,118.39711668912796,6,0.5806451612903226,5.161290322580645,3.404255319148936,3.784,15.413032258064517,1.2391304347826089,4.209677419354838,3,3,10.451612903225808,20.304568527918782,5.964467005076142,7.741935483870968,8.516129032258064,15.833333333333334,14.340101522842641,7.548387096774192
5,김도규,롯데,3.71,55,4,4,3,8,0.5,51.0,48.0,2,19,4,45,26,21,1.31,0,0,0,0,218,875,0.25,8,1,1,2,2,3,0,2022,5700.0,0.96,9500.0,1.0,4.14504412393272,1034,115.5249494379092,5,0.0,0.8181818181818182,2.3684210526315788,3.784,3.8820392156862735,1.6842105263157896,4.588235294117647,1,1,0.0,20.642201834862387,8.715596330275229,7.9411764705882355,0.3529411764705882,17.15686274509804,11.926605504587158,0.0
6,박세웅,롯데,3.89,28,10,11,0,0,0.476,157.0,0.3,179,32,8,146,80,68,1.34,0,0,13,0,679,2599,0.284,32,4,8,1,1,8,0,2022,26000.0,3.97,150000.0,0.0,4.14504412393272,1034,110.17932195749182,9,0.4642857142857143,5.214285714285714,4.5625,3.784,17.51011464968153,1.526923076923077,4.585987261146497,3,3,6.035714285714286,21.502209131075112,4.712812960235641,8.369426751592357,10.261146496815286,16.554140127388536,16.78939617083947,6.964285714285714
7,김원중,롯데,3.98,43,2,3,17,2,0.4,43.0,40.0,4,16,0,60,21,19,1.3,0,0,0,3,187,747,0.24,10,1,4,0,3,3,0,2022,28000.0,0.63,25200.0,3.0,4.14504412393272,1034,107.68782975242291,11,0.0,1.3953488372093024,3.75,3.784,3.3188837209302324,0.225,4.395348837209302,2,3,0.0,32.0855614973262,8.55614973262032,12.558139534883722,0.8372093023255813,17.372093023255815,23.529411764705884,0.0
8,나균안,롯데,3.98,39,3,8,0,2,0.273,117.0,0.6,125,37,3,123,55,52,1.38,0,0,6,3,506,1961,0.273,36,3,5,3,1,6,0,2022,5800.0,2.73,10900.0,2.0,4.14504412393272,1034,107.68782975242291,6,0.1538461538461538,3.1538461538461537,3.324324324324324,3.784,16.59596581196581,4.706896551724138,4.230769230769231,1,1,0.9230769230769228,24.308300395256918,7.312252964426877,9.461538461538462,9.615384615384615,16.76068376068376,16.99604743083004,5.0769230769230775
9,최준용,롯데,4.06,68,3,4,14,6,0.429,71.0,63.0,10,20,6,80,35,32,1.17,0,0,0,3,303,1122,0.237,13,0,7,4,3,4,0,2022,10700.0,1.28,15800.0,1.0,4.14504412393272,1034,105.5659020725722,3,0.0,1.1764705882352942,4.0,3.784,4.460056338028169,1.1962616822429908,4.436619718309859,2,1,0.0,26.4026402640264,6.6006600660066,10.140845070422536,1.267605633802817,15.80281690140845,19.8019801980198,0.0
11,이인복,롯데,4.19,26,9,9,0,1,0.5,126.0,0.6,153,30,4,71,63,59,1.44,0,0,8,0,547,2027,0.303,22,1,2,6,0,4,0,2022,8500.0,3.48,14500.0,2.0,4.14504412393272,1034,102.290587688459,9,0.3076923076923077,2.730769230769231,2.3666666666666667,3.784,19.252253968253967,4.094117647058824,4.5,2,1,2.4615384615384617,12.979890310786105,5.484460694698354,5.071428571428571,10.928571428571427,16.08730158730159,7.495429616087751,5.538461538461538
14,서준원,롯데,4.8,33,3,3,0,2,0.5,60.0,65.0,3,23,5,45,32,32,1.47,0,0,0,0,265,1040,0.278,10,1,3,0,0,2,0,2022,8400.0,1.14,9500.0,1.0,4.14504412393272,1034,89.291158836384,4,0.0,1.3636363636363635,1.9565217391304348,3.784,4.334,1.357142857142857,4.8,1,1,0.0,16.9811320754717,8.679245283018867,6.75,0.45,17.333333333333332,8.301886792452832,0.0
19,문경찬,롯데,5.8,38,1,2,0,1,0.333,40.0,0.3,51,13,1,31,27,26,1.59,0,0,0,1,184,646,0.311,11,0,3,3,1,2,1,2022,9000.0,-0.13,7200.0,3.0,4.14504412393272,1034,73.89613145080057,8,0.0,0.8157894736842105,2.3846153846153846,3.784,19.859,-0.1444444444444444,6.075,0,1,0.0,16.847826086956523,7.065217391304348,6.9750000000000005,11.475,16.15,9.782608695652176,0.0
20,이민석,롯데,5.88,27,1,1,0,5,0.5,33.0,0.6,43,19,2,37,27,22,1.84,0,0,0,0,167,645,0.305,8,0,4,1,1,3,0,2022,3000.0,-0.2,4100.0,3.0,4.14504412393272,1034,72.89074190725225,3,0.0,1.3703703703703705,1.947368421052632,3.784,20.390060606060604,-0.6666666666666667,7.363636363636364,0,0,0.0,22.15568862275449,11.377245508982035,10.09090909090909,11.727272727272727,19.545454545454547,10.778443113772454,0.0
22,김진욱,롯데,6.36,14,2,5,0,0,0.286,46.0,0.6,43,35,8,52,36,33,1.67,0,0,2,0,227,904,0.244,8,1,4,4,1,4,0,2022,5100.0,0.31,5600.0,1.0,4.14504412393272,1034,67.38955383878037,2,0.1428571428571428,3.7142857142857135,1.4857142857142858,3.784,16.479652173913042,0.6078431372549019,7.043478260869565,0,1,0.2857142857142856,22.90748898678414,15.418502202643172,10.17391304347826,8.41304347826087,19.652173913043477,7.48898678414097,1.7142857142857144
1,이용찬,NC,2.08,59,3,3,22,0,0.5,60.0,0.6,56,13,3,61,16,14,1.14,0,0,0,4,253,952,0.238,6,1,1,1,0,1,0,2022,40000.0,2.24,40000.0,1.0,4.14504412393272,1013,201.87162007422327,16,0.0,1.0338983050847457,4.6923076923076925,3.784,14.684,0.56,2.4,3,3,0.0,24.110671936758894,5.138339920948617,9.149999999999999,8.4,15.866666666666667,18.972332015810277,0.0
2,구창모,NC,2.1,19,11,5,0,0,0.688,111.0,0.6,92,29,4,108,32,26,1.08,0,0,11,0,451,1756,0.224,16,0,6,1,0,7,0,2022,19000.0,4.85,60000.0,2.0,4.14504412393272,1013,199.94903321637352,8,0.5789473684210527,5.684210526315789,3.724137931034482,3.784,13.50472072072072,2.552631578947368,2.5945945945945947,3,2,6.368421052631579,23.946784922394677,6.430155210643015,8.756756756756758,7.45945945945946,15.81981981981982,17.516629711751662,4.631578947368421
6,김시훈,NC,3.24,59,4,5,0,11,0.444,83.0,0.3,75,43,4,79,35,30,1.42,0,0,1,2,365,1449,0.24,10,0,4,2,0,2,1,2022,3000.0,1.98,9000.0,4.0,4.14504412393272,1013,129.59659560320506,5,0.0169491525423728,1.3389830508474576,1.837209302325581,3.784,15.326168674698796,6.6,3.7951807228915664,1,0,0.0169491525423728,21.643835616438356,11.78082191780822,8.566265060240964,8.132530120481928,17.457831325301203,9.863013698630136,0.9830508474576272
10,김영규,NC,3.41,72,2,7,1,13,0.222,66.0,56.0,5,22,7,46,26,25,1.18,0,0,0,6,269,985,0.242,8,2,7,2,4,3,0,2022,9500.0,1.27,14000.0,1.0,4.14504412393272,1013,123.13576825641772,5,0.0,0.6388888888888888,2.090909090909091,3.784,4.693090909090909,1.336842105263158,3.5454545454545454,1,1,0.0,17.100371747211895,8.178438661710038,6.272727272727273,0.6818181818181819,14.924242424242424,8.921933085501857,0.0
14,송명기,NC,4.51,25,5,7,0,0,0.417,107.0,0.6,116,54,15,106,67,54,1.58,0,0,5,0,496,2047,0.276,21,4,3,3,0,9,0,2022,13000.0,1.33,13000.0,2.0,4.14504412393272,1013,93.10265404753537,4,0.2,4.24,1.962962962962963,3.784,17.830728971962618,1.0230769230769232,5.635514018691588,1,2,1.0,21.370967741935484,10.887096774193548,8.91588785046729,9.757009345794392,19.130841121495326,10.483870967741936,4.0
16,신민혁,NC,4.56,26,4,9,0,0,0.308,118.0,0.3,128,31,10,105,64,60,1.34,0,0,8,0,521,2010,0.275,30,1,5,9,1,5,1,2022,12000.0,1.89,13500.0,2.0,4.14504412393272,1013,92.0817916128036,5,0.3076923076923077,4.038461538461538,3.3870967741935485,3.784,17.148406779661016,1.5749999999999995,4.88135593220339,1,2,2.4615384615384617,20.153550863723606,5.950095969289827,8.008474576271187,9.76271186440678,17.033898305084747,14.20345489443378,5.538461538461538
17,하준영,NC,4.62,47,3,0,0,4,1.0,39.0,28.0,3,14,3,44,22,20,1.08,0,0,0,0,164,660,0.194,5,0,3,0,1,2,0,2022,4000.0,0.18,7500.0,3.0,4.14504412393272,1013,90.8859241892607,5,0.0,0.9361702127659576,3.142857142857143,3.784,3.835282051282051,0.4499999999999999,5.076923076923077,0,0,0.0,26.82926829268293,8.536585365853659,10.153846153846153,0.6923076923076923,16.923076923076923,18.292682926829272,0.0
18,이재학,NC,4.75,26,3,8,0,0,0.273,91.0,75.0,5,54,8,72,56,48,1.42,0,0,5,0,406,1615,0.224,14,2,5,4,0,6,1,2022,18000.0,1.02,20000.0,4.0,4.14504412393272,1013,88.39851994829147,13,0.1923076923076923,2.769230769230769,1.3333333333333333,3.784,4.959824175824176,0.5666666666666667,5.538461538461538,2,2,0.9615384615384615,17.733990147783253,13.30049261083744,7.1208791208791204,0.4945054945054945,17.747252747252748,4.433497536945813,4.038461538461538
19,류진욱,NC,4.86,51,4,2,0,4,0.667,46.0,0.3,48,31,4,37,29,25,1.71,0,0,0,0,214,897,0.274,7,1,0,4,0,3,1,2022,7500.0,-0.11,7500.0,1.0,4.14504412393272,1013,86.39773040213672,8,0.0,0.7254901960784313,1.1935483870967742,3.784,18.02313043478261,-0.1466666666666666,5.673913043478261,0,1,0.0,17.289719626168225,14.485981308411214,7.239130434782609,9.391304347826086,19.5,2.803738317757011,0.0
22,김진호,NC,6.12,36,4,0,1,0,1.0,42.0,0.6,53,20,1,35,30,29,1.71,0,0,0,0,196,761,0.312,6,0,3,2,0,10,0,2022,3000.0,-0.41,6000.0,3.0,4.14504412393272,1013,68.6099623781674,6,0.0,0.9722222222222222,1.75,3.784,20.02209523809524,-1.3666666666666667,6.428571428571429,0,0,0.0,17.857142857142858,10.204081632653061,7.5,11.357142857142858,18.11904761904762,7.653061224489797,0.0
4,수아레즈,삼성,2.49,30,6,8,0,0,0.429,173.0,0.6,151,50,4,159,61,48,1.16,0,0,19,0,714,2959,0.232,19,0,6,1,0,6,0,2022,70000.0,6.65,90000.0,0.0,4.14504412393272,1033,171.9610674707831,17,0.6333333333333333,5.3,3.18,3.784,14.229086705202311,0.95,3.1734104046242773,3,3,12.033333333333333,22.268907563025213,7.002801120448179,8.271676300578035,7.855491329479769,17.104046242774565,15.266106442577033,6.966666666666667
5,뷰캐넌,삼성,3.04,26,11,8,0,0,0.579,160.0,176.0,10,39,8,117,61,54,1.34,1,1,21,0,691,2605,0.279,29,2,9,4,0,2,0,2022,110000.0,5.75,110000.0,0.0,4.14504412393272,1033,140.84969013231907,13,0.8076923076923077,4.5,3.0,3.784,4.01525,0.5227272727272727,3.43125,3,3,16.961538461538463,16.931982633863964,5.643994211287988,6.58125,0.5625,16.28125,11.287988422575975,4.0384615384615365
7,우규민,삼성,3.26,60,4,3,1,16,0.571,47.0,55.0,3,6,4,31,21,17,1.3,0,0,0,6,201,778,0.291,11,0,1,1,2,0,1,2022,20000.0,0.54,25000.0,3.0,4.14504412393272,1033,131.34449631970855,20,0.0,0.5166666666666667,5.166666666666667,3.784,3.932936170212766,0.27,4.0212765957446805,2,2,0.0,15.422885572139302,2.9850746268656714,5.936170212765957,0.5744680851063829,16.5531914893617,12.43781094527363,0.0
8,오승환,삼성,3.32,57,6,2,31,2,0.75,57.0,59.0,8,13,1,51,23,21,1.26,0,0,0,7,239,978,0.263,9,1,1,0,0,1,0,2022,160000.0,1.41,140000.0,1.0,4.14504412393272,1033,128.97080060308733,18,0.0,0.8947368421052632,3.923076923076923,3.784,4.555929824561403,0.088125,3.631578947368421,3,3,0.0,21.338912133891213,5.439330543933055,8.052631578947368,1.263157894736842,17.157894736842106,15.899581589958158,0.0
9,문용익,삼성,3.35,39,1,2,1,2,0.333,37.0,0.6,31,22,2,23,20,14,1.41,0,0,0,0,163,656,0.23,5,0,2,2,0,2,0,2022,4500.0,0.4,6300.0,3.0,4.14504412393272,1033,127.81583820962685,6,0.0,0.5897435897435898,1.0454545454545454,3.784,15.378594594594595,0.888888888888889,4.864864864864865,0,0,0.0,14.11042944785276,13.496932515337424,5.594594594594595,7.54054054054054,17.72972972972973,0.6134969325153357,0.0
11,원태인,삼성,3.92,27,10,8,0,0,0.556,165.0,0.3,175,38,4,130,75,72,1.29,0,0,11,0,700,2669,0.27,25,1,5,5,3,3,0,2022,30000.0,4.67,35000.0,0.0,4.14504412393272,1033,109.23037193934948,4,0.4074074074074074,4.814814814814815,3.421052631578948,3.784,16.759757575757575,1.5566666666666666,4.090909090909091,3,3,4.481481481481481,18.571428571428573,5.428571428571429,7.090909090909091,9.545454545454545,16.175757575757576,13.142857142857144,6.518518518518519
13,이승현,삼성,4.53,58,2,4,1,14,0.333,47.0,0.6,43,21,3,57,28,24,1.34,0,0,0,3,212,849,0.235,10,1,4,1,2,6,0,2022,10000.0,0.59,12000.0,3.0,4.14504412393272,1033,94.52164635811256,2,0.0,0.9827586206896552,2.7142857142857144,3.784,14.784,0.59,5.361702127659575,1,1,0.0,26.88679245283019,9.90566037735849,10.914893617021278,8.23404255319149,18.06382978723404,16.9811320754717,0.0
14,이승현,삼성,4.68,54,0,2,0,13,0.0,50.0,48.0,5,22,3,39,26,26,1.4,0,0,0,0,217,894,0.258,14,1,4,2,1,0,0,2022,10000.0,0.59,12000.0,1.0,4.14504412393272,1033,91.49210641073716,13,0.0,0.7222222222222222,1.7727272727272727,3.784,5.024,0.59,4.68,1,1,0.0,17.972350230414747,10.138248847926267,7.0200000000000005,0.9,17.88,7.83410138248848,0.0
15,최충연,삼성,4.7,38,0,1,0,0,0.0,38.0,0.3,39,20,5,29,24,20,1.54,0,0,0,0,177,671,0.265,10,1,3,2,3,3,0,2022,4500.0,0.11,5500.0,3.0,4.14504412393272,1033,91.10277829835104,7,0.0,0.7631578947368421,1.45,3.784,17.573473684210526,0.2444444444444444,5.684210526315789,0,0,0.0,16.38418079096045,11.299435028248588,6.86842105263158,9.23684210526316,17.657894736842106,5.0847457627118615,0.0
17,백정현,삼성,5.27,24,4,13,0,0,0.235,124.0,0.6,154,37,9,70,76,73,1.53,0,0,7,0,562,2075,0.302,27,2,4,2,1,9,0,2022,80000.0,1.75,40000.0,2.0,4.14504412393272,1033,81.24915711617645,16,0.2916666666666667,2.9166666666666665,1.891891891891892,3.784,19.913032258064515,0.21875,5.516129032258065,3,3,2.041666666666667,12.455516014234876,6.583629893238434,5.080645161290323,11.17741935483871,16.733870967741936,5.871886120996442,4.958333333333333
21,이재익,삼성,5.94,42,3,2,0,7,0.6,33.0,0.3,41,9,1,21,25,22,1.5,0,0,0,1,149,538,0.304,7,0,3,1,0,0,0,2022,3700.0,-0.01,5700.0,3.0,4.14504412393272,1033,72.08468989936867,10,0.0,0.5,2.333333333333333,3.784,19.571878787878788,-0.027027027027027,6.818181818181818,0,0,0.0,14.093959731543624,6.0402684563758395,5.7272727272727275,11.181818181818182,16.303030303030305,8.053691275167784,0.0
22,최하늘,삼성,6.15,14,1,4,0,1,0.2,33.0,0.6,42,15,2,18,23,23,1.69,0,0,0,0,156,622,0.307,4,1,2,0,0,0,1,2022,3000.0,0.33,3600.0,3.0,4.14504412393272,1033,69.62326146378047,5,0.0,1.2857142857142858,1.2,3.784,20.784,1.1,6.272727272727273,0,0,0.0,11.538461538461538,9.615384615384617,4.909090909090908,11.454545454545455,18.848484848484848,1.9230769230769216,0.0
24,허윤동,삼성,6.55,12,4,3,0,0,0.571,55.0,64.0,8,34,6,36,43,40,1.78,0,0,1,0,264,985,0.298,13,0,2,7,0,2,0,2022,4700.0,0.23,5400.0,1.0,4.14504412393272,1033,65.37145923698472,3,0.0833333333333333,3.0,1.0588235294117647,3.784,6.547636363636364,0.4893617021276596,7.036363636363637,0,0,0.0833333333333333,13.636363636363635,12.878787878787879,5.890909090909091,1.309090909090909,17.90909090909091,0.757575757575756,0.9166666666666667
2,김광현,SSG,2.13,28,13,3,0,0,0.813,173.0,0.3,141,45,5,153,48,41,1.07,0,0,19,0,694,2634,0.222,16,2,6,2,2,1,0,2022,810000.0,6.44,100000.0,0.0,4.14504412393272,1034,201.2195128707245,16,0.6785714285714286,5.464285714285714,3.4,3.784,13.47764161849711,0.0795061728395061,2.497109826589595,3,3,12.892857142857144,22.046109510086456,6.484149855907781,7.959537572254335,7.335260115606936,15.22543352601156,15.561959654178676,6.107142857142856
5,노경은,SSG,3.05,41,12,5,1,7,0.706,79.0,0.6,69,23,4,55,28,27,1.15,0,0,2,5,323,1242,0.238,10,0,3,3,0,5,0,2022,10000.0,2.15,17000.0,4.0,4.14504412393272,1034,140.52379095562074,20,0.048780487804878,1.3414634146341464,2.391304347826087,3.784,14.7713417721519,2.15,3.189873417721519,2,1,0.097560975609756,17.027863777089784,7.120743034055728,6.265822784810127,7.860759493670886,15.721518987341772,9.907120743034056,1.902439024390244
7,고효준,SSG,3.72,45,1,0,0,7,1.0,38.0,0.6,35,20,2,35,18,16,1.42,0,0,0,1,174,740,0.235,6,2,2,1,2,7,0,2022,4000.0,0.11,8500.0,3.0,4.14504412393272,1034,115.21439849856,21,0.0,0.7777777777777778,1.75,3.784,15.652421052631578,0.275,4.263157894736842,1,0,0.0,20.114942528735632,11.494252873563218,8.289473684210526,8.289473684210526,19.473684210526315,8.620689655172415,0.0
8,최민준,SSG,3.95,51,5,4,0,5,0.556,68.0,0.3,51,34,2,48,37,30,1.24,0,0,0,2,288,1111,0.207,8,1,4,2,2,7,0,2022,6500.0,0.26,13000.0,1.0,4.14504412393272,1034,108.50571200370716,5,0.0,0.9411764705882352,1.411764705882353,3.784,13.710470588235292,0.4,4.897058823529411,1,1,0.0,16.666666666666664,11.805555555555555,6.352941176470589,6.75,16.33823529411765,4.861111111111109,0.0
9,서진용,SSG,4.01,68,7,3,21,12,0.7,67.0,0.3,64,36,3,55,32,30,1.49,0,0,0,4,297,1148,0.255,10,1,5,2,3,6,0,2022,18500.0,0.78,26500.0,1.0,4.14504412393272,1034,106.8821851408088,12,0.0,0.8088235294117647,1.5277777777777777,3.784,16.306388059701494,0.4216216216216216,4.298507462686567,3,2,0.0,18.51851851851852,12.121212121212121,7.388059701492538,8.597014925373134,17.134328358208954,6.397306397306398,0.0
12,오원석,SSG,4.5,31,6,8,0,0,0.429,144.0,158.0,16,58,3,112,79,72,1.5,0,0,11,1,633,2531,0.28,21,2,5,2,1,7,0,2022,6500.0,1.78,14000.0,0.0,4.14504412393272,1034,95.2439027588096,3,0.3548387096774194,3.612903225806452,1.9310344827586208,3.784,4.943722222222222,2.7384615384615385,4.9375,1,1,3.903225806451613,17.69352290679305,9.162717219589258,7.0,1.0,17.57638888888889,8.530805687203792,7.096774193548387
15,박종훈,SSG,6.0,11,3,5,0,0,0.375,48.0,52.0,6,21,8,40,34,32,1.52,0,0,2,0,220,896,0.28,4,1,3,2,0,3,0,2022,180000.0,0.0,50000.0,1.0,4.14504412393272,1034,71.4329270691072,13,0.1818181818181818,3.636363636363636,1.9047619047619049,3.784,5.554833333333333,0.0,6.375,3,3,0.3636363636363636,18.181818181818183,9.545454545454547,7.5,1.125,18.666666666666668,8.636363636363637,1.6363636363636365
3,브랜든,두산,2.49,18,11,3,0,0,0.786,104.0,0.6,80,30,12,100,34,29,1.05,0,0,13,0,427,1729,0.213,13,0,8,2,0,3,0,2023,23000.0,3.61,75000.0,2.0,4.140846275377147,959,159.48078626854146,9,0.7222222222222222,5.555555555555555,3.333333333333333,3.849,13.13746153846154,1.5695652173913042,2.9423076923076925,3,2,9.38888888888889,23.4192037470726,7.02576112412178,8.653846153846153,6.923076923076923,16.625,16.393442622950822,3.6111111111111107
4,알칸타라,두산,2.67,31,13,9,0,0,0.591,192.0,171.0,16,35,5,162,67,57,1.07,0,0,22,0,777,2988,0.236,33,0,10,2,1,3,0,2023,50000.0,5.79,80000.0,0.0,4.140846275377147,959,148.72927258751625,15,0.7096774193548387,5.225806451612903,4.628571428571429,3.849,3.8698333333333337,1.158,3.140625,3,3,15.612903225806452,20.84942084942085,4.504504504504505,7.59375,0.75,15.5625,16.344916344916342,6.387096774193548
5,곽빈,두산,2.9,23,12,7,0,0,0.632,127.0,0.3,96,58,5,106,44,41,1.21,0,0,13,0,526,2229,0.212,18,1,7,4,0,4,1,2023,14000.0,4.36,21000.0,2.0,4.140846275377147,959,136.93350269264425,6,0.5652173913043478,4.608695652173913,1.827586206896552,3.849,13.494669291338584,3.1142857142857143,3.1181102362204722,2,2,7.3478260869565215,20.15209125475285,11.02661596958175,7.511811023622047,6.803149606299213,17.551181102362204,9.1254752851711,5.6521739130434785
6,홍건희,두산,3.06,64,1,5,22,5,0.167,61.0,0.6,67,24,0,62,28,21,1.48,0,0,0,3,277,1092,0.272,10,3,6,1,3,8,0,2023,30000.0,0.84,30000.0,1.0,4.140846275377147,959,129.77358098322495,13,0.0,0.96875,2.583333333333333,3.849,17.275229508196723,0.2799999999999999,4.131147540983607,3,3,0.0,22.382671480144403,8.664259927797833,9.147540983606557,9.885245901639346,17.901639344262296,13.71841155234657,0.0
7,박치국,두산,3.59,62,5,3,2,11,0.625,52.0,0.6,54,21,5,48,22,21,1.42,0,0,0,2,236,923,0.258,9,2,1,0,1,2,0,2023,10500.0,0.5,13000.0,1.0,4.140846275377147,959,110.61480718904411,7,0.0,0.7741935483870968,2.2857142857142856,3.849,17.002846153846153,0.4761904761904762,3.8076923076923075,1,1,0.0,20.33898305084746,8.898305084745763,8.307692307692308,9.346153846153847,17.75,11.440677966101697,0.0
8,김명신,두산,3.65,70,3,3,1,24,0.5,79.0,72.0,3,27,6,65,34,32,1.25,0,0,0,1,334,1445,0.245,18,0,4,3,3,3,0,2023,14500.0,0.95,22500.0,4.0,4.140846275377147,959,108.796481591416,7,0.0,0.9285714285714286,2.4074074074074074,3.849,3.9502658227848095,0.6551724137931034,3.8734177215189876,2,2,0.0,19.46107784431138,8.08383233532934,7.405063291139241,0.34177215189873417,18.29113924050633,11.377245508982039,0.0
9,정철원,두산,3.96,67,7,6,13,11,0.538,72.0,0.6,66,32,2,55,36,32,1.35,0,0,0,9,315,1254,0.242,6,0,5,3,2,6,1,2023,10000.0,-0.05,16500.0,4.0,4.140846275377147,959,100.27958530521929,6,0.0,0.8208955223880597,1.71875,3.849,15.654555555555556,-0.05,4.5,2,1,0.0,17.46031746031746,10.158730158730158,6.875,8.25,17.416666666666668,7.3015873015873005,0.0
10,최승용,두산,3.97,34,3,6,1,0,0.333,111.0,116.0,9,34,4,82,54,49,1.35,0,0,4,0,479,1853,0.269,11,1,7,3,0,3,0,2023,6000.0,1.94,10200.0,2.0,4.140846275377147,959,100.02699189135224,3,0.1176470588235294,2.411764705882353,2.411764705882353,3.849,4.452603603603604,3.2333333333333334,4.378378378378379,1,1,0.4705882352941176,17.118997912317326,7.09812108559499,6.648648648648649,0.7297297297297298,16.693693693693692,10.020876826722336,3.5294117647058822
11,김동주,두산,4.14,18,3,6,0,0,0.333,78.0,0.3,73,35,4,59,37,36,1.38,0,0,4,0,334,1390,0.255,14,4,5,4,0,4,1,2023,3100.0,1.81,5500.0,4.0,4.140846275377147,959,95.91960333542714,3,0.2222222222222222,3.2777777777777777,1.6857142857142855,3.849,16.002846153846153,5.838709677419355,4.269230769230769,0,0,0.8888888888888888,17.664670658682635,10.479041916167663,6.8076923076923075,8.423076923076923,17.82051282051282,7.185628742514972,3.111111111111111
12,박정수,두산,4.17,25,1,0,1,0,1.0,36.0,0.6,37,18,6,28,22,17,1.5,0,0,0,0,165,596,0.268,12,0,3,0,1,2,0,2023,4500.0,0.05,5500.0,3.0,4.140846275377147,959,95.22953424668306,9,0.0,1.12,1.5555555555555556,3.849,17.654555555555554,0.1111111111111111,5.5,0,0,0.0,16.969696969696972,10.909090909090908,7.0,9.25,16.555555555555557,6.060606060606064,0.0
16,최원준,두산,4.93,26,3,10,0,0,0.231,107.0,0.6,119,28,12,71,60,59,1.37,0,0,7,0,465,1763,0.287,33,1,8,2,0,1,0,2023,33000.0,1.23,25000.0,2.0,4.140846275377147,959,80.54911923096722,7,0.2692307692307692,2.730769230769231,2.5357142857142856,3.849,18.101336448598133,0.3727272727272727,5.046728971962616,2,3,1.8846153846153846,15.268817204301074,6.021505376344086,5.971962616822429,10.009345794392523,16.476635514018692,9.247311827956988,5.115384615384615
19,이영하,두산,5.49,36,5,3,0,4,0.625,39.0,0.3,40,21,4,28,27,24,1.55,0,0,0,0,184,739,0.256,9,1,3,0,1,2,0,2023,12000.0,-0.31,10000.0,3.0,4.140846275377147,959,72.33281562999423,8,0.0,0.7777777777777778,1.3333333333333333,3.849,17.66951282051282,-0.2583333333333333,6.230769230769231,1,2,0.0,15.217391304347828,11.41304347826087,6.461538461538462,9.23076923076923,18.94871794871795,3.8043478260869588,0.0
1,주현상,한화,1.96,55,2,2,0,12,0.5,59.0,0.6,35,15,3,45,13,13,0.84,0,0,0,1,228,897,0.172,6,1,5,1,1,0,0,2023,5800.0,2.21,11000.0,1.0,4.140846275377147,1002,211.69020244530105,9,0.0,0.8181818181818182,3.0,3.849,10.950694915254235,3.8103448275862064,1.9830508474576272,1,1,0.0,19.736842105263158,6.578947368421052,6.864406779661016,5.338983050847458,15.203389830508474,13.157894736842106,0.0
2,윤대경,한화,2.45,47,5,1,0,2,0.833,47.0,0.6,36,19,6,28,18,13,1.15,0,0,0,1,199,795,0.209,9,1,1,1,0,2,0,2023,9000.0,1.08,11000.0,3.0,4.140846275377147,1002,169.35216195624082,11,0.0,0.5957446808510638,1.4736842105263157,3.849,14.210702127659577,1.2,3.4468085106382977,1,1,0.0,14.07035175879397,9.547738693467336,5.361702127659575,6.8936170212765955,16.914893617021278,4.5226130653266345,0.0
5,이태양,한화,3.23,50,3,3,0,2,0.5,100.0,0.3,100,21,3,72,44,36,1.21,0,0,1,0,422,1560,0.26,25,6,7,6,2,1,0,2023,66000.0,1.44,50000.0,4.0,4.140846275377147,1002,128.4559742392539,14,0.02,1.44,3.4285714285714284,3.849,16.128999999999998,0.2181818181818181,3.96,3,3,0.02,17.061611374407583,4.976303317535545,6.4799999999999995,9.0,15.6,12.085308056872037,0.98
6,장시환,한화,3.38,39,2,2,1,7,0.5,34.0,0.6,32,21,4,24,13,13,1.53,0,0,0,4,153,598,0.26,4,0,3,2,1,3,0,2023,28000.0,0.52,20000.0,3.0,4.140846275377147,1002,122.75526532331068,15,0.0,0.6153846153846154,1.1428571428571428,3.849,16.87841176470588,0.1857142857142857,3.441176470588235,2,3,0.0,15.686274509803921,13.725490196078432,6.352941176470589,8.470588235294118,17.58823529411765,1.9607843137254886,0.0
